id,Name,SATNO,COSPAR ID,VIMPEL ID,Object Class,Mass (kg),Shape,Length (m),Height (m),Depth (m),Re-entry Epoch,Max.cross section (m²),Min. cross section (m²),Avg. cross section (m²)
65559,Gonets-M No. 31,47228,2020-091B,,Payload,225,Cyl + 1 Ant,0.8,1.6,7,,2.1324,1.5721,1.79827132352941
65560,Cosmos-2548,47230,2020-091D,,Payload,4,Box,0.1,0.3,0.3,,0.0435889894354067,0.01,0.035
65561,,,,20801,Unknown,,,,,,,,,
65562,,,,132802,Unknown,,,,,,,,,
65563,,,,57604,Unknown,,,,,,,,,
65564,,,,71309,Unknown,,,,,,,,,
65565,,,,126801,Unknown,,,,,,,,,
65566,,,,79315,Unknown,,,,,,,,,
65567,,,,51605,Unknown,,,,,,,,,
65568,,,,44502,Unknown,,,,,,,,,
65569,,,,114902,Unknown,,,,,,,,,
65570,,,,88600,Unknown,,,,,,,,,
65571,,,,83804,Unknown,,,,,,,,,
65572,,,,69414,Unknown,,,,,,,,,
65573,,,,144230,Unknown,,,,,,,,,
65574,,,,143595,Unknown,,,,,,,,,
65575,,,,51005,Unknown,,,,,,,,,
65576,,,,154801,Unknown,,,,,,,,,
65577,,,,18301,Unknown,,,,,,,,,
65578,H-18 (Long March (CZ) YF) (Long March (CZ) 3B),47232,2020-092B,,Rocket Body,2800,Cyl + 1 Nozzle,3,12.83,12.83,,39.1336807913658,7.06858347057703,33.7642670444563
65579,Dragon CRS-21,47233,2020-093A,,Payload,15000,Trunc Cone + Cyl + 2 Pan,3.7,5.3,16.5,14/01/2021,60.2525,10.7521,33.4694
65580,Gaofen 14,47231,2020-092A,,Payload,6500,Box + 2 Pan,2.5,6,15,,47.1151,6.25,26.5133
65581,GECAM A,47234,2020-094A,,Payload,150,Box + Half Sphere + 1 Pan,0.3,1,1.5,,0.5538,0.09,0.3875
65582,GECAM B,47235,2020-094B,,Payload,150,Box + Half Sphere + 1 Pan,0.3,1,1.5,,0.5538,0.09,0.3875
65583,CZ-11 operational debris (GECAM adapter),47236,2020-094C,,Rocket Mission Related Object,,,,,,,,,
65584,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),,2020-088IA,,Rocket Body,4300,Cyl,3.6,16,16,25/11/2020,58.4924538651002,10.1787601976309,50.3283143105085
65586,,47093,2011-037NE,,Rocket Fragmentation Debris,,,,,,,,,
65587,Long March (CZ) 11 Stage 4,47239,2020-094D,,Rocket Body,500,Cyl,1.2,,,22/12/2020,,,
65588,,,,72709,Unknown,,,,,,,,,
65589,,,,84105,Unknown,,,,,,,,,
65590,,,,32207,Unknown,,,,,,,,,
65591,,,,74639,Unknown,,,,,,,,,
65592,,,,143696,Unknown,,,,,,,,,
65593,,,,35603,Unknown,,,,,,,,,
65594,,,,58005,Unknown,,,,,,,,,
65595,,,,28700,Unknown,,,,,,,,,
65596,,,,78754,Unknown,,,,,,,,,
65597,,,,63909,Unknown,,,,,,,,,
65598,,,,32806,Unknown,,,,,,,,,
65599,,,,128302,Unknown,,,,,,,,,
65600,,,,146416,Unknown,,,,,,,,,
65601,,,,72313,Unknown,,,,,,,,,
65602,Delta IV DCSS 5 (Delta 4H),47238,2020-095B,,Rocket Body,3510,Cyl + 1 Nozzle,5.09,8.8,8.8,,64.3802344786689,20.3481741571174,58.1462068988749
65603,USA 311,47237,2020-095A,,Payload,,Box + 2 Pan + 1 Dish,,,,,,,
65604,SXM 7,47240,2020-096A,,Payload,7000,Box + 2 Pan,5.6,5.2,30,,161.0752,29.12,81.3485
65605,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),47241,2020-096B,,Rocket Body,4300,Cyl,3.6,16,16,,58.4924538651002,10.1787601976309,50.3283143105085
65606,Centaur-5 SEC debris,47248,2018-079EG,,Rocket Fragmentation Debris,,,,,,,,,
65607,Centaur-5 SEC debris,47251,2018-079EK,,Rocket Fragmentation Debris,,,,,,,,,
65608,Centaur-5 SEC debris,47245,2018-079EF,,Rocket Fragmentation Debris,,,,,,,,,
65610,Centaur-5 SEC debris,47244,2018-079EE,,Rocket Fragmentation Debris,,,,,,,,,
65611,Centaur-5 SEC debris,47249,2018-079EH,,Rocket Fragmentation Debris,,,,,,,,,
65612,Gonets operational debris,47252,2020-091E,,Payload Mission Related Object,,,,,,,,,
65613,StriX-Alpha,47253,2020-098A,,Payload,150,Box + 2 Pan,0.5,0.7,4.7,,2.2351,0.25,1.0517
65614,Electron kick stage (Electron (Curie)),47254,2020-098B,,Rocket Body,100,Trunc Cone,1,,,,,,
65615,Electron second stage (Electron (Curie)),47255,2020-098C,,Rocket Body,250,Cyl,1.2,2.4,1.2,28/12/2020,3.09410742062734,1.13097335529233,2.82743338823081
65616,Centaur-5 SEC debris,47250,2018-079EJ,,Rocket Fragmentation Debris,,,,,,,,,
65617,Briz-M auxiliary tank (DTB),47243,2020-097B,,Payload Mission Related Object,1000,Torus,4,2.1,4,,12.5663706143592,7.45360590058275,8.21789806830189
65618,Fregat SBB debris,47247,2011-037NL,,Rocket Fragmentation Debris,,,,,,,,,
65619,Fregat SBB debris,47246,2011-037NK,,Rocket Fragmentation Debris,,,,,,,,,
65620,CMS 1,47256,2020-099A,,Payload,1410,Box + 2 Pan,1.5,1.5,10,,14.0975,2.25,6.8113
65621,PSLV fourth stage (PS4) (PSLV-XL),47257,2020-099B,,Rocket Body,920,Cyl + Cyl + 2 Nozzle,2.83,3.238,3.238,,6.64420543289802,3.46360590058275,6.18501053675491
65622,OneWeb 0102,47258,2020-100A,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65623,OneWeb 0111,47261,2020-100D,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65624,OneWeb 0114,47262,2020-100E,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65625,OneWeb 0117,47263,2020-100F,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65626,OneWeb 0118,47264,2020-100G,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65627,OneWeb 0119,47265,2020-100H,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65628,OneWeb 0120,47266,2020-100J,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65629,OneWeb 0121,47267,2020-100K,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65630,OneWeb 0122,47268,2020-100L,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65631,OneWeb 0123,47269,2020-100M,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65632,OneWeb 0124,47270,2020-100N,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65633,OneWeb 0125,47271,2020-100P,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65634,OneWeb 0126,47272,2020-100Q,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65635,OneWeb 0127,47273,2020-100R,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65636,OneWeb 0128,47274,2020-100S,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65637,OneWeb 0129,47275,2020-100T,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65638,OneWeb 0130,47276,2020-100U,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65639,OneWeb 0131,47277,2020-100V,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65640,OneWeb 0132,47278,2020-100W,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65641,OneWeb 0133,47279,2020-100X,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65642,OneWeb 0134,47280,2020-100Y,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65643,OneWeb 0135,47281,2020-100Z,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65644,OneWeb 0136,47282,2020-100AA,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65645,OneWeb 0137,47283,2020-100AB,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65646,OneWeb 0138,47284,2020-100AC,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65647,OneWeb 0139,47285,2020-100AD,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65648,OneWeb 0140,47286,2020-100AE,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65649,OneWeb 0141,47287,2020-100AF,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65650,OneWeb 0142,47288,2020-100AG,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65651,OneWeb 0143,47289,2020-100AH,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65652,OneWeb 0144,47290,2020-100AJ,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65653,OneWeb 0145,47291,2020-100AK,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65654,OneWeb 0146,47292,2020-100AL,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65655,OneWeb 0147,47293,2020-100AM,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65656,,,,76320,Unknown,,,,,,,,,
65657,,,,70305,Unknown,,,,,,,,,
65658,,,,135808,Unknown,,,,,,,,,
65659,,,,148307,Unknown,,,,,,,,,
65660,OneWeb 0110,47260,2020-100C,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65661,OneWeb 0109,47259,2020-100B,,Payload,148,Box + 2 Pan,1,1.3,5,,4.0496,1.4342,2.95680294117647
65662,USA 313,47295,2020-101B,,Payload,2000,Box + 2 Pan,2.5,4,10,,30.4619,6.25,18.1633
65663,USA 312,47294,2020-101A,,Payload,2000,Box + 2 Pan,2.5,4,10,,30.4619,6.25,18.1633
65664,Tianqi-8,47296,2020-102A,,Payload,40,Box,0.3,0.5,0.5,,0.230434372436058,0.09,0.195
65665,Haisi-1,47297,2020-102B,,Payload,185,Box + 2 Pan,0.2,0.3,1,,0.2221,0.04,0.1264
65666,Tongxin Jishu Shiyan 7,47298,2020-102C,,Payload,5000,Box + 2 Pan + 1 Dish,3,5,9,,37.4436,9,24.336
65667,Yuanguang,47299,2020-102D,,Payload,20,Box + 2 Pan,0.5,1,3,,1.7503,0.25,0.9693
65668,ET-SMART-RSS,47300,2020-102E,,Payload,10,Box,0.2,0.3,0.3,,0.0938083151964686,0.04,0.08
65669,H-18 (Long March (CZ) YF) (Long March (CZ) 8),47301,2020-102F,,Rocket Body,2800,Cyl + 1 Nozzle,3,12.83,12.83,,39.1336807913658,7.06858347057703,33.7642670444563
65670,,,,144129,Unknown,,,,,,,,,
65671,,,,52802,Unknown,,,,,,,,,
65672,,,,142220,Unknown,,,,,,,,,
65673,,,,164300,Unknown,,,,,,,,,
65674,,,,69712,Unknown,,,,,,,,,
65675,,,,136208,Unknown,,,,,,,,,
65676,,,,55001,Unknown,,,,,,,,,
65677,,,,150106,Unknown,,,,,,,,,
65678,,,,79518,Unknown,,,,,,,,,
65679,,,,83105,Unknown,,,,,,,,,
65680,,,,68709,Unknown,,,,,,,,,
65681,,,,79718,Unknown,,,,,,,,,
65682,,,,75115,Unknown,,,,,,,,,
65683,,,,151403,Unknown,,,,,,,,,
65684,,,,164400,Unknown,,,,,,,,,
65685,,,,85107,Unknown,,,,,,,,,
65686,,,,127103,Unknown,,,,,,,,,
65687,L-14B-res (YF40B-res) (Long March (CZ) 4C),47304,2020-103C,,Rocket Body,1000,Cyl,2.9,1.92,2.9,,8.63893928327101,5.568,7.67569625088326
65688,Yaogan Weixing 33,47302,2020-103A,,Payload,1040,Box + 2 Pan,1.5,1.5,5,,8.0973,2.25,4.7947
65689,Weina Jishu Shiyan Weixing 2,47303,2020-103B,,Payload,10,Box,0.1,0.3,0.3,,0.0435889894354067,0.01,0.035
65690,CSO-2,47305,2020-104A,,Payload,,Hex Cone + 4 Pan,,,,,,,
65691,,,,121601,Unknown,,,,,,,,,
65692,,,,54405,Unknown,,,,,,,,,
65693,,,,145429,Unknown,,,,,,,,,
65694,,,,72605,Unknown,,,,,,,,,
65695,,,,146207,Unknown,,,,,,,,,
65696,,,,81312,Unknown,,,,,,,,,
65697,,,,79519,Unknown,,,,,,,,,
65698,,,,77730,Unknown,,,,,,,,,
65699,,,,150303,Unknown,,,,,,,,,
65700,,,,88102,Unknown,,,,,,,,,
65701,,,,130603,Unknown,,,,,,,,,
65702,,,,41008,Unknown,,,,,,,,,
65703,,,,71728,Unknown,,,,,,,,,
65704,,,,81712,Unknown,,,,,,,,,
65705,,,,67514,Unknown,,,,,,,,,
65706,,,,71117,Unknown,,,,,,,,,
65707,,,,162901,Unknown,,,,,,,,,
65708,,,,80215,Unknown,,,,,,,,,
65709,,,,68710,Unknown,,,,,,,,,
65710,,,,142823,Unknown,,,,,,,,,
65711,,,,144231,Unknown,,,,,,,,,
65712,,,,60406,Unknown,,,,,,,,,
65713,,,,138108,Unknown,,,,,,,,,
65714,,,,80510,Unknown,,,,,,,,,
65715,Turksat 5A,47306,2021-001A,,Payload,3500,Box + 2 Pan,,,,,,,
65716,,47307,2021-001B,,Unknown,,,,,,,,,
65717,,,,82308,Unknown,,,,,,,,,
65718,,,,63302,Unknown,,,,,,,,,
65719,,,,139720,Unknown,,,,,,,,,
65720,,,,141609,Unknown,,,,,,,,,
65721,,,,62607,Unknown,,,,,,,,,
65722,Dragon operational debris (Trunk),47308,2020-093B,,Other Mission Related Object,2000,Cyl + 2 Pan,,,,03/02/2021,,,
65723,,,,155302,Unknown,,,,,,,,,
65724,,,,43401,Unknown,,,,,,,,,
65725,,,,72909,Unknown,,,,,,,,,
65726,,,,143438,Unknown,,,,,,,,,
65727,,,,67409,Unknown,,,,,,,,,
65728,,,,36701,Unknown,,,,,,,,,
65729,CAPE 3,47309,2021-002A,,Payload,1,Box + 1 Ant,,,,,,,
65730,PolarCube,47310,2021-002B,,Payload,4,Box + 2 Pan,,,,,,,
65731,RadFxSat-2,47311,2021-002C,,Payload,1,Box + 1 Ant,,,,,,,
65732,TechEdSat-7,47312,2021-002D,,Payload,4,Box + 1 Sail + 1 Truss,,,,,,,
65733,Prometheus 2.11,47313,2021-002E,,Payload,2,Box,,,,,0.0173205080756888,0.01,0.015
65734,MiTEE 1,47314,2021-002F,,Payload,3,Box + 1 Rod,,,,,,,
65735,Q-PACE,47315,2021-002G,,Payload,3,Box,,,,,0.0435889894354067,0.01,0.035
65736,Tiantong-1 03,47321,2021-003A,,Payload,5200,Box + 2 Pan,,,,,,,
65737,H-18 (Long March (CZ) YF) (Long March (CZ) 3B),47322,2021-003B,,Rocket Body,2800,Cyl + 1 Nozzle,3,12.83,12.83,,39.1336807913658,7.06858347057703,33.7642670444563
65738,Resurs-O1 N3 debris,47323,1994-074DM,,Payload Fragmentation Debris,,,,,,,,,
65739,Resurs-O1 N3 debris,47324,1994-074DN,,Payload Fragmentation Debris,,,,,,,,,
65740,Resurs-O1 N3 debris,47325,1994-074DP,,Payload Fragmentation Debris,,,,,,,,,
65741,Resurs-O1 N3 debris,47326,1994-074DQ,,Payload Fragmentation Debris,,,,,,,,,
65742,Resurs-O1 N3 debris,47327,1994-074DR,,Payload Fragmentation Debris,,,,,,,,,
65743,Resurs-O1 N3 debris,47328,1994-074DS,,Payload Fragmentation Debris,,,,,,,,,
65744,Resurs-O1 N3 debris,47329,1994-074DT,,Payload Fragmentation Debris,,,,,,,,,
65745,Fregat SBB debris,47331,2011-037NN,,Rocket Fragmentation Debris,,,,,,,,,
65746,Fregat SBB debris,47332,2011-037NP,,Rocket Fragmentation Debris,,,,,,,,,
65747,Fregat SBB debris,47333,2011-037NQ,,Rocket Fragmentation Debris,,,,,,,,,
65748,Fregat SBB debris,47334,2011-037NR,,Rocket Fragmentation Debris,,,,,,,,,
65749,Fregat SBB debris,47335,2011-037NS,,Rocket Fragmentation Debris,,,,,,,,,
65750,Fregat SBB debris,47336,2011-037NT,,Rocket Fragmentation Debris,,,,,,,,,
65751,Fregat SBB debris,47337,2011-037NU,,Rocket Fragmentation Debris,,,,,,,,,
65752,Fregat SBB debris,47338,2011-037NV,,Rocket Fragmentation Debris,,,,,,,,,
65753,Centaur-5 SEC debris,47339,2018-079EL,,Rocket Fragmentation Debris,,,,,,,,,
65754,Centaur-5 SEC debris,47340,2018-079EM,,Rocket Fragmentation Debris,,,,,,,,,
65755,Centaur-5 SEC debris,47341,2018-079EN,,Rocket Fragmentation Debris,,,,,,,,,
65756,Proton-K/DM-2 ullage motor (SOZ) debris,47344,1991-025AR,,Rocket Fragmentation Debris,,,,,,,,,
65757,CACTUS-1,47320,2021-002M,,Payload,4,Box,,,,,0.0435889894354067,0.01,0.035
65758,ExoCube 2,47319,2021-002L,,Payload,4,Box,,,,,0.0435889894354067,0.01,0.035
65759,PICS 2,47318,2021-002K,,Payload,1,Box,,,,,0.0173205080756888,0.01,0.015
65760,PICS 1,47317,2021-002J,,Payload,1,Box,,,,,0.0173205080756888,0.01,0.015
65761,NewtonFour (LauncherOne),47316,2021-002H,,Rocket Body,,Cyl,,,,,5.39748131238378,1.76714586764426,4.88910356714911
65762,CZ-5-HO (Long March (CZ) 5),47098,2020-087B,,Rocket Body,3400,Step Cyl,,,,30/11/2020,56.520185968533,19.6349540849362,46.8205637697221
65763,CZ-5-HO (Long March (CZ) 5),45936,2020-049B,,Rocket Body,3400,Step Cyl,,,,,56.520185968533,19.6349540849362,46.8205637697221
65764,Prometheus 2.8,47345,2021-002N,,Payload,2,Box,,,,,0.0173205080756888,0.01,0.015
65765,GMS-T,47346,2021-004A,,Payload,50,Box + 1 Pan,,,,,,,
65766,Electron kick stage (Electron (Curie)),47347,2021-004B,,Rocket Body,100,Trunc Cone,1,,,,,,
65767,Electron second stage (Electron (Curie)),47348,2021-004C,,Rocket Body,250,Cyl,1.2,2.4,1.2,,3.09410742062734,1.13097335529233,2.82743338823081
65768,Centaur-5 SEC debris,47342,2018-079EP,,Rocket Fragmentation Debris,,,,,,,,,
65769,,,,73312,Unknown,,,,,,,,,
65770,,,,54406,Unknown,,,,,,,,,
65771,,,,32104,Unknown,,,,,,,,,
65772,,,,130604,Unknown,,,,,,,,,
65773,,,,27002,Unknown,,,,,,,,,
65774,,,,36702,Unknown,,,,,,,,,
65775,,,,33919,Unknown,,,,,,,,,
65776,Starlink 2199,47413,2021-006A,,Payload,260,Box + 1 Ant,,,,,,,
65777,Starlink 2200,47414,2021-006B,,Payload,260,Box + 1 Ant,,,,,,,
65778,Starlink 2201,47415,2021-006C,,Payload,260,Box + 1 Ant,,,,,,,
65779,Starlink 2202,47416,2021-006D,,Payload,260,Box + 1 Ant,,,,,,,
65780,Starlink 2203,47417,2021-006E,,Payload,260,Box + 1 Ant,,,,,,,
65781,Starlink 2204,47418,2021-006F,,Payload,260,Box + 1 Ant,,,,,,,
65782,Starlink 2205,47419,2021-006G,,Payload,260,Box + 1 Ant,,,,,,,
65783,Starlink 2206,47420,2021-006H,,Payload,260,Box + 1 Ant,,,,,,,
65784,Starlink 2207,47421,2021-006J,,Payload,260,Box + 1 Ant,,,,,,,
65785,Starlink 2208,47422,2021-006K,,Payload,260,Box + 1 Ant,,,,,,,
65786,Starlink operational debris (deployment rail),47423,2021-006L,,Rocket Mission Related Object,5,Cyl,,,,,0.140000352485428,0.000314159265358979,0.110112822508322
65787,Starlink operational debris (deployment rail),47424,2021-006M,,Rocket Mission Related Object,5,Cyl,,,,,0.140000352485428,0.000314159265358979,0.110112822508322
65788,SpaceBEE-52,47425,2021-006N,,Payload,0.284,Box + 2 Ant,,,,,,,
65789,SpaceBEE-46,47426,2021-006P,,Payload,0.284,Box + 2 Ant,,,,,,,
65790,SpaceBEE-47,47427,2021-006Q,,Payload,0.284,Box + 2 Ant,,,,,,,
65791,SpaceBEE-59,47428,2021-006R,,Payload,0.284,Box + 2 Ant,,,,,,,
65792,SpaceBEE-62,47429,2021-006S,,Payload,0.284,Box + 2 Ant,,,,,,,
65793,Astrocast-0101,47430,2021-006T,,Payload,5,Box,,,,,0.0435889894354067,0.01,0.035
65794,SpaceBEE-61,47431,2021-006U,,Payload,0.284,Box + 2 Ant,,,,,,,
65795,SpaceBEE-49,47432,2021-006V,,Payload,0.284,Box + 2 Ant,,,,,,,
65796,SpaceBEE-60,47433,2021-006W,,Payload,0.284,Box + 2 Ant,,,,,,,
65797,SpaceBEE-53,47434,2021-006X,,Payload,0.284,Box + 2 Ant,,,,,,,
65798,SpaceBEE-40,47449,2021-006AN,,Payload,0.284,Box + 2 Ant,,,,,,,
65799,Lemur-2-Neva,47450,2021-006AP,,Payload,4.6,Box + 2 Pan,,,,,,,
65800,SpaceBEE-41,47451,2021-006AQ,,Payload,0.284,Box + 2 Ant,,,,,,,
65801,Flock 4s-22,47452,2021-006AR,,Payload,5.7,Box + 2 Pan,,,,,,,
65802,Lemur-2-SaoirseDH5Guo,47453,2021-006AS,,Payload,4.6,Box + 2 Pan,,,,,,,
65803,Lucky,47454,2021-006AT,,Payload,15,Box + 2 Pan,,,,,,,
65804,SpaceBEE-42,47455,2021-006AU,,Payload,0.284,Box + 2 Ant,,,,,,,
65805,Flock 4s-21,47456,2021-006AV,,Payload,5.7,Box + 2 Pan,,,,,,,
65806,Lemur-2-NallyWacker,47457,2021-006AW,,Payload,4.6,Box + 2 Pan,,,,,,,
65807,IDEASSat,47458,2021-006AX,,Payload,4,Box,,,,,0.0435889894354067,0.01,0.035
65808,SpaceBEE-55,47459,2021-006AY,,Payload,0.284,Box + 2 Ant,,,,,,,
65809,SpaceBEE-54,47460,2021-006AZ,,Payload,0.284,Box + 2 Ant,,,,,,,
65810,SudoRmRf,47461,2021-006BA,,Payload,15,Box + 2 Pan,,,,,,,
65811,Flock 4s-11,47462,2021-006BB,,Payload,5.7,Box + 2 Pan,,,,,,,
65812,V-R3X 3,47524,2021-006DQ,,Payload,1,Box,,,,,0.0173205080756888,0.01,0.015
65813,SpaceBEE-58,47464,2021-006BD,,Payload,0.284,Box + 2 Ant,,,,,,,
65814,SpaceBEE-57,47465,2021-006BE,,Payload,0.284,Box + 2 Ant,,,,,,,
65815,SpaceBEE-44,47466,2021-006BF,,Payload,0.284,Box + 2 Ant,,,,,,,
65816,Prometheus 2.10,47616,2021-006EH,,Payload,2,Box,,,,,0.0173205080756888,0.01,0.015
65817,SpaceBEE-56,47468,2021-006BH,,Payload,0.284,Box + 2 Ant,,,,,,,
65818,Flock 4s-33,47469,2021-006BJ,,Payload,5.7,Box + 2 Pan,,,,,,,
65819,SpaceBEE-45,47470,2021-006BK,,Payload,0.284,Box + 2 Ant,,,,,,,
65820,Flock 4s-12,47471,2021-006BL,,Payload,5.7,Box + 2 Pan,,,,,,,
65821,Flock 4s-13,47472,2021-006BM,,Payload,5.7,Box + 2 Pan,,,,,,,
65822,Flock 4s-35,47473,2021-006BN,,Payload,5.7,Box + 2 Pan,,,,,,,
65823,Flock 4s-8,47474,2021-006BP,,Payload,5.7,Box + 2 Pan,,,,,,,
65824,Flock 4s-31,47475,2021-006BQ,,Payload,5.7,Box + 2 Pan,,,,,,,
65825,QPS-SAR 2,47485,2021-006CA,,Payload,120,Hex Cyl + 2 Pan + 1 Dish,,,,,,,
65826,Kepler 14,47526,2021-006DS,,Payload,15,Box + 2 Pan,,,,,,,
65827,Astrocast-0103,47487,2021-006CC,,Payload,5,Box,,,,,0.0435889894354067,0.01,0.035
65828,Astrocast-0102,47488,2021-006CD,,Payload,5,Box,,,,,0.0435889894354067,0.01,0.035
65829,Capella 3,47489,2021-006CE,,Payload,112,Box + 1 Pan + 1 Dish + 1 Rod,,,,,0.951063097925127,0.09,0.4458
65830,Flock 4s-39,47490,2021-006CF,,Payload,5.7,Box + 2 Pan,,,,,,,
65831,Flock 4s-4,47491,2021-006CG,,Payload,5.7,Box + 2 Pan,,,,,,,
65832,Flock 4s-17,47492,2021-006CH,,Payload,5.7,Box +  2 Pan,,,,,,,
65833,Lemur-2 Mango1,47493,2021-006CJ,,Payload,4.6,Box + 2 Pan,,,,,,,
65834,Flock 4s-3,47494,2021-006CK,,Payload,5.7,Box + 2 Pan,,,,,,,
65835,Flock 4s-27,47495,2021-006CL,,Payload,5.7,Box + 2 Pan,,,,,,,
65836,Flock 4s-18,47496,2021-006CM,,Payload,5.7,Box + 2 Pan,,,,,,,
65837,Flock 4s-26,47497,2021-006CN,,Payload,5.7,Box + 2 Pan,,,,,,,
65838,Flock 4s-2,47498,2021-006CP,,Payload,5.7,Box + 2 Pan,,,,,,,
65839,Flock 4s-40,47499,2021-006CQ,,Payload,5.7,Box + 2 Pan,,,,,,,
65840,Flock 4s-19,47500,2021-006CR,,Payload,5.7,Box + 2 Pan,,,,,,,
65841,Kepler 10 (Baby Yoda),47501,2021-006CS,,Payload,15,Box + 2 Pan,,,,,,,
65842,Hawk 2C,47502,2021-006CT,,Payload,31,Box + 2 Pan,,,,,,,
65843,Kepler 11 (Daneel),47503,2021-006CU,,Payload,15,Box + 2 Pan,,,,,,,
65844,ION-SCV 002,47504,2021-006CV,,Payload,220,Box,,,,,0.27712812921102,0.16,0.24
65845,Hawk 2A,47505,2021-006CW,,Payload,31,Box + 2 Pan,,,,,,,
65846,ICEYE-X9,47506,2021-006CX,,Payload,80,Box + 1 Pan,,,,,,,
65847,XR 1,47507,2021-006CY,,Payload,80,Box + 1 Pan,,,,,,,
65848,Hawk 2B,47508,2021-006CZ,,Payload,31,Box + 2 Pan,,,,,,,
65849,GHGSat C2,47509,2021-006DA,,Payload,15,Box,,,,,0.12,0.04,0.1
65850,ICEYE-X8,47510,2021-006DB,,Payload,80,Box + 1 Pan,,,,,,,
65851,Lemur-2 Ruairi-Elidh,47511,2021-006DC,,Payload,4.6,Box + 2 Pan,,,,,,,
65852,Flock 4s-38,47512,2021-006DD,,Payload,5.7,Box + 2 Pan,,,,,,,
65853,Starlink 2071,47361,2021-005N,,Payload,260,Box + 1 Pan,,,,,,,
65854,Starlink 2080,47365,2021-005S,,Payload,260,Box + 1 Pan,,,,,,,
65855,Starlink 2084,47368,2021-005V,,Payload,260,Box + 1 Pan,,,,,,,
65856,Starlink 2094,47375,2021-005AC,,Payload,260,Box + 1 Pan,,,,,,,
65857,Starlink 2017,47351,2021-005C,,Payload,260,Box + 1 Pan,,,,,,,
65858,Starlink 2109,47388,2021-005AR,,Payload,260,Box + 1 Pan,,,,,,,
65859,Starlink 2112,47391,2021-005AU,,Payload,260,Box + 1 Pan,,,,,,,
65860,Starlink 2034,47352,2021-005D,,Payload,260,Box + 1 Pan,,,,,,,
65861,Starlink 2045,47353,2021-005E,,Payload,260,Box + 1 Pan,,,,,,,
65862,Starlink 2046,47354,2021-005F,,Payload,260,Box + 1 Pan,,,,,,,
65863,Starlink 2127,47403,2021-005BG,,Payload,260,Box + 1 Pan,,,,,,,
65864,Starlink 2128,47404,2021-005BH,,Payload,260,Box + 1 Pan,,,,,,,
65865,Starlink 2047,47355,2021-005G,,Payload,260,Box + 1 Pan,,,,,,,
